resultId;raceId;driverId;constructorId;number;grid;position;positionText;positionOrder;points;laps;time;milliseconds;fastestLap;rank;fastestLapTime;fastestLapSpeed;statusId
15304;619;262;58;17;22;15;15;15;0;55;\N;\N;\N;\N;\N;\N;14
15305;619;232;6;4;11;16;16;16;0;55;\N;\N;\N;\N;\N;\N;14
15264;618;309;1;8;2;1;1;1;9;80;1:59:04.083;7144083;\N;\N;\N;\N;1
15265;618;224;32;1;5;2;2;2;6;80;+32.734;7176817;\N;\N;\N;\N;1
15266;618;262;58;17;14;3;3;3;4;80;+34.505;7178588;\N;\N;\N;\N;1
15267;618;306;66;20;16;4;4;4;3;80;+36.514;7180597;\N;\N;\N;\N;1
15268;618;328;25;5;9;5;5;5;2;79;\N;\N;\N;\N;\N;\N;11
15269;618;307;80;25;22;6;6;6;1;79;\N;\N;\N;\N;\N;\N;11
15270;618;231;37;27;15;7;7;7;0;78;\N;\N;\N;\N;\N;\N;12
15271;618;199;34;10;4;8;8;8;0;78;\N;\N;\N;\N;\N;\N;12
15272;618;305;63;23;12;9;9;9;0;78;\N;\N;\N;\N;\N;\N;12
15273;618;278;25;29;11;10;10;10;0;77;\N;\N;\N;\N;\N;\N;13
15274;618;290;34;11;10;11;11;11;0;77;\N;\N;\N;\N;\N;\N;13
15275;618;243;34;9;18;12;12;12;0;76;\N;\N;\N;\N;\N;\N;14
15276;618;304;1;7;7;13;13;13;0;75;\N;\N;\N;\N;\N;\N;15
15277;618;314;80;26;24;14;14;14;0;75;\N;\N;\N;\N;\N;\N;15
15278;618;232;6;4;20;15;15;15;0;75;\N;\N;\N;\N;\N;\N;15
15279;618;289;58;12;17;16;16;16;0;73;\N;\N;\N;\N;\N;\N;17
15280;618;332;58;16;13;17;17;17;0;73;\N;\N;\N;\N;\N;\N;17
15281;618;250;63;24;19;18;18;18;0;72;\N;\N;\N;\N;\N;\N;18
15239;617;238;32;2;1;1;1;1;9;55;1:29:17.0;5357000;\N;\N;\N;\N;1
15240;617;224;32;1;4;2;2;2;6;55;+0.8;5357800;\N;\N;\N;\N;1
15241;617;309;1;8;2;3;3;3;4;55;+28.8;5385800;\N;\N;\N;\N;1
15242;617;328;25;5;6;4;4;4;3;55;+33.2;5390200;\N;\N;\N;\N;1
15243;617;327;25;6;11;5;5;5;2;55;+46.2;5403200;\N;\N;\N;\N;1
15244;617;199;34;10;10;6;6;6;1;55;+59.8;5416800;\N;\N;\N;\N;1
15245;617;305;63;23;8;7;7;7;0;55;+1:28.7;5445700;\N;\N;\N;\N;1
15246;617;235;6;3;14;8;8;8;0;54;\N;\N;\N;\N;\N;\N;11
15247;617;259;37;29;24;9;9;9;0;54;\N;\N;\N;\N;\N;\N;11
15248;617;332;58;16;21;10;10;10;0;54;\N;\N;\N;\N;\N;\N;11
15249;617;262;58;17;19;11;11;11;0;54;\N;\N;\N;\N;\N;\N;11
15250;617;243;34;9;9;12;12;12;0;54;\N;\N;\N;\N;\N;\N;11
15251;617;306;66;20;13;13;13;13;0;54;\N;\N;\N;\N;\N;\N;11
15252;617;289;58;12;22;14;14;14;0;54;\N;\N;\N;\N;\N;\N;11
15253;617;304;1;7;3;15;15;15;0;53;\N;\N;\N;\N;\N;\N;12
15216;616;238;32;2;2;1;1;1;9;54;1:28:48.78;5328780;\N;\N;\N;\N;1
15217;616;328;25;5;7;2;2;2;6;54;+9.01;5337790;\N;\N;\N;\N;1
15218;616;250;63;24;8;3;3;3;4;54;+46.64;5375420;\N;\N;\N;\N;1
15219;616;199;34;10;5;4;4;4;3;54;+47.91;5376690;\N;\N;\N;\N;1
15220;616;306;66;20;13;5;5;5;2;54;+1:21.30;5410080;\N;\N;\N;\N;1
15221;616;223;66;19;14;6;6;6;1;54;+1:38.40;5427180;\N;\N;\N;\N;1
15222;616;232;6;4;6;7;7;7;0;53;\N;\N;\N;\N;\N;\N;11
15223;616;304;1;7;3;8;8;8;0;53;\N;\N;\N;\N;\N;\N;11
15224;616;298;80;26;23;9;9;9;0;52;\N;\N;\N;\N;\N;\N;12
15225;616;305;63;23;15;10;10;10;0;49;\N;\N;\N;\N;\N;\N;15
15194;615;328;25;5;1;1;1;1;9;14;1:42:03.0;6123000;\N;\N;\N;\N;1
15195;615;327;25;6;3;2;2;2;6;14;+1.6;6124600;\N;\N;\N;\N;1
15196;615;235;1;30;4;3;3;3;4;14;+41.2;6164200;\N;\N;\N;\N;1
15197;615;250;63;24;11;4;4;4;3;14;+53.8;6176800;\N;\N;\N;\N;1
15198;615;290;34;11;13;5;5;5;2;14;+1:19.9;6202900;\N;\N;\N;\N;1
15199;615;224;32;1;14;6;6;6;1;14;+1:24.3;6207300;\N;\N;\N;\N;1
15200;615;200;63;31;15;7;7;7;0;14;+1:25.2;6208200;\N;\N;\N;\N;1
15201;615;262;58;17;17;8;8;8;0;14;+1:25.7;6208700;\N;\N;\N;\N;1
15202;615;309;1;8;7;9;9;9;0;14;+2:11.8;6254800;\N;\N;\N;\N;1
15203;615;280;80;26;12;10;10;10;0;14;+2:22.5;6265500;\N;\N;\N;\N;1
15204;615;243;34;9;16;11;11;11;0;14;+3:27.3;6330300;\N;\N;\N;\N;1
15205;615;304;1;7;8;12;12;12;0;14;+3:38.7;6341700;\N;\N;\N;\N;1
15206;615;289;58;12;20;13;13;13;0;14;+3:49.0;6352000;\N;\N;\N;\N;1
15207;615;305;63;23;18;14;14;14;0;13;\N;\N;\N;\N;\N;\N;11
15208;615;259;37;18;22;15;15;15;0;13;\N;\N;\N;\N;\N;\N;11
15209;615;329;37;15;19;16;16;16;0;13;\N;\N;\N;\N;\N;\N;11
15170;614;328;25;5;2;1;1;1;9;72;1:39:12.45;5952450;\N;\N;\N;\N;1
15171;614;327;25;6;3;2;2;2;6;72;+15.83;5968280;\N;\N;\N;\N;1
15172;614;231;37;27;7;3;3;3;4;72;+1:03.01;6015460;\N;\N;\N;\N;1
15173;614;309;1;8;6;4;4;4;3;72;+1:09.13;6021580;\N;\N;\N;\N;1
15174;614;306;66;20;9;5;5;5;2;72;+1:13.37;6025820;\N;\N;\N;\N;1
15175;614;298;80;26;20;6;6;6;1;70;\N;\N;\N;\N;\N;\N;12
15176;614;250;63;24;8;7;7;7;0;69;\N;\N;\N;\N;\N;\N;13
15177;614;223;66;19;12;8;8;8;0;68;\N;\N;\N;\N;\N;\N;14
15178;614;307;80;25;15;9;9;9;0;68;\N;\N;\N;\N;\N;\N;14
15179;614;332;58;16;22;10;10;10;0;67;\N;\N;\N;\N;\N;\N;15
15180;614;238;32;2;1;11;11;11;0;66;\N;\N;\N;\N;\N;\N;5
15141;613;309;1;8;3;1;1;1;9;67;1:29:18.5;5358500;\N;\N;\N;\N;1
15142;613;238;32;2;1;2;2;2;6;67;+2.8;5361300;\N;\N;\N;\N;1
15143;613;304;1;7;2;3;3;3;4;67;+3.0;5361500;\N;\N;\N;\N;1
15144;613;231;37;27;11;4;4;4;3;67;+3.4;5361900;\N;\N;\N;\N;1
15145;613;327;25;6;7;5;5;5;2;67;+36.6;5395100;\N;\N;\N;\N;1
15146;613;199;34;10;8;6;6;6;1;67;+44.7;5403200;\N;\N;\N;\N;1
15147;613;223;66;19;10;7;7;7;0;67;+1:11.7;5430200;\N;\N;\N;\N;1
15148;613;235;6;3;19;8;8;8;0;67;+1:17.4;5435900;\N;\N;\N;\N;1
15149;613;307;80;25;18;9;9;9;0;66;\N;\N;\N;\N;\N;\N;11
15150;613;328;25;5;4;10;10;10;0;66;\N;\N;\N;\N;\N;\N;11
15151;613;329;37;15;24;11;11;11;0;65;\N;\N;\N;\N;\N;\N;12
15152;613;182;66;21;9;12;12;12;0;63;\N;\N;\N;\N;\N;\N;14
15153;613;313;57;28;21;13;13;13;0;61;\N;\N;\N;\N;\N;\N;16
15116;612;238;32;2;5;1;1;1;9;54;1:41:36.52;6096520;\N;\N;\N;\N;1
15117;612;327;25;6;4;2;2;2;6;54;+40.92;6137440;\N;\N;\N;\N;1
15118;612;199;34;10;8;3;3;3;4;54;+46.48;6143000;\N;\N;\N;\N;1
15119;612;328;25;5;1;4;4;4;3;54;+46.93;6143450;\N;\N;\N;\N;1
15120;612;235;6;3;12;5;5;5;2;54;+48.90;6145420;\N;\N;\N;\N;1
15121;612;231;37;27;14;6;6;6;1;54;+1:22.54;6179060;\N;\N;\N;\N;1
15122;612;232;6;4;10;7;7;7;0;54;+1:29.19;6185710;\N;\N;\N;\N;1
15123;612;304;1;7;6;8;8;8;0;54;+1:29.53;6186050;\N;\N;\N;\N;1
15124;612;182;66;21;17;9;9;9;0;54;+1:45.76;6202280;\N;\N;\N;\N;1
15125;612;289;58;12;16;10;10;10;0;53;\N;\N;\N;\N;\N;\N;11
15126;612;306;66;20;15;11;11;11;0;53;\N;\N;\N;\N;\N;\N;11
15127;612;223;66;19;9;12;12;12;0;53;\N;\N;\N;\N;\N;\N;11
15128;612;250;63;24;18;13;13;13;0;51;\N;\N;\N;\N;\N;\N;13
15129;612;307;80;25;24;14;14;14;0;51;\N;\N;\N;\N;\N;\N;13
15130;612;313;57;29;25;15;15;15;0;51;\N;\N;\N;\N;\N;\N;13
15131;612;290;34;11;19;16;16;16;0;50;\N;\N;\N;\N;\N;\N;14
15095;611;304;1;7;6;1;1;1;9;80;1:56:46.049;7006049;\N;\N;\N;\N;1
15096;611;238;32;2;1;2;2;2;6;80;+4.039;7010088;\N;\N;\N;\N;1
15097;611;327;25;6;2;3;3;3;4;80;+14.667;7020716;\N;\N;\N;\N;1
15098;611;199;34;10;5;4;4;4;3;80;+18.068;7024117;\N;\N;\N;\N;1
15099;611;328;25;5;3;5;5;5;2;80;+25.998;7032047;\N;\N;\N;\N;1
15100;611;235;6;3;8;6;6;6;1;79;\N;\N;\N;\N;\N;\N;11
15101;611;309;1;8;7;7;7;7;0;79;\N;\N;\N;\N;\N;\N;11
15102;611;329;37;15;21;8;8;8;0;78;\N;\N;\N;\N;\N;\N;12
15103;611;223;66;19;12;9;9;9;0;77;\N;\N;\N;\N;\N;\N;13
15104;611;250;63;24;16;10;10;10;0;77;\N;\N;\N;\N;\N;\N;13
15105;611;307;80;25;11;11;11;11;0;77;\N;\N;\N;\N;\N;\N;13
15106;611;224;32;1;4;12;12;12;0;76;\N;\N;\N;\N;\N;\N;6
15107;611;182;66;21;15;13;13;13;0;75;\N;\N;\N;\N;\N;\N;15
15108;611;332;58;16;19;14;14;14;0;74;\N;\N;\N;\N;\N;\N;16
15070;610;328;25;5;1;1;1;1;9;78;1:57:44.3;7064300;\N;\N;\N;\N;1
15071;610;224;32;1;5;2;2;2;6;78;+1.3;7065600;\N;\N;\N;\N;1
15072;610;238;32;2;2;3;3;3;4;77;\N;\N;\N;\N;\N;\N;11
15073;610;327;25;6;4;4;4;4;3;77;\N;\N;\N;\N;\N;\N;11
15074;610;309;1;8;15;5;5;5;2;76;\N;\N;\N;\N;\N;\N;12
15075;610;304;1;7;3;6;6;6;1;76;\N;\N;\N;\N;\N;\N;12
15076;610;333;34;9;25;7;7;7;0;75;\N;\N;\N;\N;\N;\N;13
15077;610;305;63;23;13;8;8;8;0;75;\N;\N;\N;\N;\N;\N;13
15078;610;231;37;27;18;9;9;9;0;73;\N;\N;\N;\N;\N;\N;5
15079;610;262;58;17;22;10;10;10;0;72;\N;\N;\N;\N;\N;\N;16
15080;610;290;34;11;9;11;11;11;0;71;\N;\N;\N;\N;\N;\N;69
15047;609;328;25;5;6;1;1;1;9;70;1:42:13.43;6133430;\N;\N;\N;\N;1
15048;609;327;25;6;4;2;2;2;6;70;+31.84;6165270;\N;\N;\N;\N;1
15049;609;224;32;1;9;3;3;3;4;70;+2:02.79;6256220;\N;\N;\N;\N;1
15050;609;333;34;9;18;4;4;4;3;69;\N;\N;\N;\N;\N;\N;11
15051;609;182;66;21;14;5;5;5;2;69;\N;\N;\N;\N;\N;\N;11
15052;609;278;81;22;15;6;6;6;1;67;\N;\N;\N;\N;\N;\N;13
15053;609;304;1;7;2;7;7;7;0;67;\N;\N;\N;\N;\N;\N;13
15054;609;250;63;24;8;8;8;8;0;66;\N;\N;\N;\N;\N;\N;14
15055;609;289;58;12;23;9;9;9;0;65;\N;\N;\N;\N;\N;\N;15
15056;609;223;66;19;12;10;10;10;0;63;\N;\N;\N;\N;\N;\N;3
15057;609;329;37;15;20;11;11;11;0;63;\N;\N;\N;\N;\N;\N;3
15025;608;224;32;1;7;1;1;1;9;75;1:48:18.7;6498700;\N;\N;\N;\N;1
15026;608;327;25;4;3;2;2;2;6;75;+42.7;6541400;\N;\N;\N;\N;1
15027;608;332;58;20;14;3;3;3;4;75;+1:13.1;6571800;\N;\N;\N;\N;1
15028;608;309;1;6;5;4;4;4;3;74;\N;\N;\N;\N;\N;\N;11
15029;608;306;66;15;10;5;5;5;2;74;\N;\N;\N;\N;\N;\N;11
15030;608;304;1;5;2;6;6;6;1;74;\N;\N;\N;\N;\N;\N;11
15031;608;329;37;12;19;7;7;7;0;74;\N;\N;\N;\N;\N;\N;11
15032;608;280;37;11;18;8;8;8;0;73;\N;\N;\N;\N;\N;\N;12
15033;608;223;66;14;8;9;9;9;0;69;\N;\N;\N;\N;\N;\N;16
15034;608;290;34;17;12;10;10;10;0;69;\N;\N;\N;\N;\N;\N;16
15035;608;330;80;24;20;11;11;11;0;69;\N;\N;\N;\N;\N;\N;16
15036;608;235;6;7;6;12;12;12;0;69;\N;\N;\N;\N;\N;\N;16
15000;607;328;25;3;16;1;1;1;9;79;1:43:11.07;6191070;\N;\N;\N;\N;1
15001;607;309;1;6;6;2;2;2;6;79;+24.55;6215620;\N;\N;\N;\N;1
15002;607;224;32;1;2;3;3;3;4;79;+25.06;6216130;\N;\N;\N;\N;1
15003;607;232;6;9;15;4;4;4;3;78;\N;\N;\N;\N;\N;\N;11
15004;607;304;1;5;1;5;5;5;2;77;\N;\N;\N;\N;\N;\N;12
15005;607;332;58;23;21;6;6;6;1;77;\N;\N;\N;\N;\N;\N;12
15006;607;199;34;18;8;7;7;7;0;77;\N;\N;\N;\N;\N;\N;12
15007;607;333;63;12;20;8;8;8;0;77;\N;\N;\N;\N;\N;\N;12
15008;607;222;1;7;3;9;9;9;0;75;\N;\N;\N;\N;\N;\N;5
15009;607;307;80;21;19;10;10;10;0;73;\N;\N;\N;\N;\N;\N;16
15010;607;238;32;2;4;11;11;11;0;73;\N;\N;\N;\N;\N;\N;16
14980;606;224;32;1;2;1;1;1;9;40;1:43:55.6;6235600;\N;\N;\N;\N;1
14981;606;328;25;3;8;2;2;2;6;40;+13.5;6249100;\N;\N;\N;\N;1
14982;606;304;1;7;5;3;3;3;4;40;+1:46.4;6342000;\N;\N;\N;\N;1
14983;606;232;6;10;17;4;4;4;3;39;\N;\N;\N;\N;\N;\N;11
14984;606;235;6;9;3;5;5;5;2;39;\N;\N;\N;\N;\N;\N;11
14985;606;223;66;14;4;6;6;6;1;39;\N;\N;\N;\N;\N;\N;11
14986;606;307;80;19;14;7;7;7;0;39;\N;\N;\N;\N;\N;\N;11
14987;606;182;66;16;13;8;8;8;0;38;\N;\N;\N;\N;\N;\N;12
14988;606;330;80;20;18;9;9;9;0;38;\N;\N;\N;\N;\N;\N;12
14989;606;327;25;4;9;10;10;10;0;38;\N;\N;\N;\N;\N;\N;12
14990;606;199;34;17;7;11;11;11;0;38;\N;\N;\N;\N;\N;\N;12
14991;606;331;63;23;20;12;12;12;0;36;\N;\N;\N;\N;\N;\N;14
14961;605;224;32;2;2;1;1;1;9;96;1:56:18.22;6978220;\N;\N;\N;\N;1
14962;605;327;25;8;6;2;2;2;6;96;+4.69;6982910;\N;\N;\N;\N;1
14963;605;328;25;6;4;3;3;3;4;96;+33.19;7011410;\N;\N;\N;\N;1
14964;605;235;6;18;3;4;4;4;3;96;+42.57;7020790;\N;\N;\N;\N;1
14965;605;304;1;14;8;5;5;5;2;95;\N;\N;\N;\N;\N;\N;11
14966;605;290;34;12;13;6;6;6;1;95;\N;\N;\N;\N;\N;\N;11
14967;605;223;66;32;1;7;7;7;0;93;\N;\N;\N;\N;\N;\N;13
14968;605;309;1;16;11;8;8;8;0;92;\N;\N;\N;\N;\N;\N;14
14969;605;232;6;20;14;9;9;9;0;92;\N;\N;\N;\N;\N;\N;14
14970;605;329;37;22;18;10;10;10;0;90;\N;\N;\N;\N;\N;\N;22
14931;604;199;34;7;1;1;1;1;9;59;1:40:21.439;6021439;\N;\N;\N;\N;1
14932;604;250;34;8;4;2;2;2;6;59;+10.735;6032174;\N;\N;\N;\N;1
14933;604;231;64;24;2;3;3;3;4;59;+1:10.384;6091823;\N;\N;\N;\N;1
14934;604;224;1;5;8;4;4;4;3;59;+1:17.753;6099192;\N;\N;\N;\N;1
14935;604;187;34;28;7;5;5;5;2;59;+1:25.804;6107243;\N;\N;\N;\N;1
14936;604;221;25;4;13;6;6;6;1;59;+1:27.506;6108945;\N;\N;\N;\N;1
14937;604;200;1;33;20;7;7;7;0;59;+1:30.012;6111451;\N;\N;\N;\N;1
14938;604;289;26;26;24;8;8;8;0;58;\N;\N;\N;\N;\N;\N;11
14939;604;278;66;15;12;9;9;9;0;57;\N;\N;\N;\N;\N;\N;12
14940;604;197;58;17;10;10;10;10;0;57;\N;\N;\N;\N;\N;\N;12
14941;604;223;6;11;9;11;11;11;0;55;\N;\N;\N;\N;\N;\N;14
14942;604;243;26;27;21;12;12;12;0;54;\N;\N;\N;\N;\N;\N;15
14901;603;224;1;5;1;1;1;1;9;80;1:40:26.136;6026136;\N;\N;\N;\N;1
14902;603;223;6;11;6;2;2;2;6;80;+13.034;6039170;\N;\N;\N;\N;1
14903;603;238;32;1;10;3;3;3;4;80;+14.494;6040630;\N;\N;\N;\N;1
14904;603;231;64;24;8;4;4;4;3;80;+15.669;6041805;\N;\N;\N;\N;1
14905;603;221;25;4;7;5;5;5;2;80;+55.322;6081458;\N;\N;\N;\N;1
14906;603;304;1;6;14;6;6;6;1;79;\N;\N;\N;\N;\N;\N;11
14907;603;207;73;55;16;7;7;7;0;79;\N;\N;\N;\N;\N;\N;11
14908;603;250;34;8;9;8;8;8;0;79;\N;\N;\N;\N;\N;\N;11
14909;603;199;34;7;4;9;9;9;0;79;\N;\N;\N;\N;\N;\N;11
14910;603;324;63;19;22;10;10;10;0;78;\N;\N;\N;\N;\N;\N;12
14911;603;243;26;27;11;11;11;11;0;78;\N;\N;\N;\N;\N;\N;12
14912;603;288;67;66;24;12;12;12;0;78;\N;\N;\N;\N;\N;\N;12
14913;603;235;32;2;21;13;13;13;0;78;\N;\N;\N;\N;\N;\N;12
14914;603;289;26;26;20;14;14;14;0;77;\N;\N;\N;\N;\N;\N;13
14915;603;172;80;21;18;15;15;15;0;74;\N;\N;\N;\N;\N;\N;29
14916;603;200;1;33;12;16;16;16;0;72;\N;\N;\N;\N;\N;\N;18
14870;602;238;32;1;7;1;1;1;9;52;1:22:56.6;4976600;\N;\N;\N;\N;1
14871;602;224;1;5;6;2;2;2;6;52;+0.8;4977400;\N;\N;\N;\N;1
14872;602;222;25;3;12;3;3;3;4;52;+24.7;5001300;\N;\N;\N;\N;1
14873;602;232;80;20;15;4;4;4;3;52;+1:27.7;5064300;\N;\N;\N;\N;1
14874;602;250;34;8;3;5;5;5;2;51;\N;\N;\N;\N;\N;\N;11
14875;602;304;1;6;19;6;6;6;1;51;\N;\N;\N;\N;\N;\N;11
14876;602;187;34;28;4;7;7;7;0;51;\N;\N;\N;\N;\N;\N;11
14877;602;289;26;26;21;8;8;8;0;51;\N;\N;\N;\N;\N;\N;11
14878;602;322;1;33;23;9;9;9;0;51;\N;\N;\N;\N;\N;\N;11
14879;602;252;58;16;22;10;10;10;0;50;\N;\N;\N;\N;\N;\N;12
14880;602;221;25;4;10;11;11;11;0;50;\N;\N;\N;\N;\N;\N;12
14839;601;199;34;7;2;1;1;1;9;54;1:28:44.72;5324720;\N;\N;\N;\N;1
14840;601;304;1;6;10;2;2;2;6;54;+42.92;5367640;\N;\N;\N;\N;1
14841;601;231;64;24;7;3;3;3;4;54;+1:01.54;5386260;\N;\N;\N;\N;1
14842;601;187;34;28;11;4;4;4;3;54;+1:09.39;5394110;\N;\N;\N;\N;1
14843;601;223;6;11;8;5;5;5;2;54;+1:13.08;5397800;\N;\N;\N;\N;1
14844;601;230;37;10;20;6;6;6;1;54;+1:13.82;5398540;\N;\N;\N;\N;1
14845;601;322;1;33;17;7;7;7;0;53;\N;\N;\N;\N;\N;\N;11
14846;601;197;58;17;23;8;8;8;0;52;\N;\N;\N;\N;\N;\N;12
14847;601;323;63;30;25;9;9;9;0;51;\N;\N;\N;\N;\N;\N;13
14848;601;314;77;23;19;10;10;10;0;50;\N;\N;\N;\N;\N;\N;14
14849;601;233;37;9;15;11;11;11;0;48;\N;\N;\N;\N;\N;\N;22
14850;601;289;26;26;21;12;12;12;0;48;\N;\N;\N;\N;\N;\N;16
14807;600;223;6;11;2;1;1;1;9;14;1:41:35.0;6095000;\N;\N;\N;\N;1
14808;600;222;25;3;4;2;2;2;6;14;+50.7;6145700;\N;\N;\N;\N;1
14809;600;199;34;7;6;3;3;3;4;14;+1:23.3;6178300;\N;\N;\N;\N;1
14810;600;238;32;1;8;4;4;4;3;14;+1:24.2;6179200;\N;\N;\N;\N;1
14811;600;235;32;2;9;5;5;5;2;14;+1:25.0;6180000;\N;\N;\N;\N;1
14812;600;252;58;16;11;6;6;6;1;14;+2:18.1;6233100;\N;\N;\N;\N;1
14813;600;233;37;9;20;7;7;7;0;14;+2:58.7;6273700;\N;\N;\N;\N;1
14814;600;197;58;17;18;8;8;8;0;14;+3:25.9;6300900;\N;\N;\N;\N;1
14815;600;289;26;26;19;9;9;9;0;14;+3:26.4;6301400;\N;\N;\N;\N;1
14816;600;280;66;15;24;10;10;10;0;14;+4:17.7;6352700;\N;\N;\N;\N;1
14817;600;321;63;18;25;11;11;11;0;14;+5:17.7;6412700;\N;\N;\N;\N;1
14818;600;250;34;8;17;12;12;12;0;14;+6:26.3;6481300;\N;\N;\N;\N;1
14819;600;230;37;10;23;13;13;13;0;14;+8:43.1;6618100;\N;\N;\N;\N;1
14820;600;270;79;32;20;14;14;14;0;13;\N;\N;\N;\N;\N;\N;11
14821;600;305;1;33;12;15;15;15;0;12;\N;\N;\N;\N;\N;\N;3
14773;599;222;25;3;3;1;1;1;9;75;1:43:02.2;6182200;\N;\N;\N;\N;1
14774;599;224;1;5;8;2;2;2;6;75;+15.3;6197500;\N;\N;\N;\N;1
14775;599;235;32;2;12;3;3;3;4;75;+1:01.5;6243700;\N;\N;\N;\N;1
14776;599;223;6;11;7;4;4;4;3;75;+1:07.2;6249400;\N;\N;\N;\N;1
14777;599;182;6;12;1;5;5;5;2;74;\N;\N;\N;\N;\N;\N;11
14778;599;199;34;7;4;6;6;6;1;74;\N;\N;\N;\N;\N;\N;11
14779;599;304;1;6;19;7;7;7;0;74;\N;\N;\N;\N;\N;\N;11
14780;599;252;58;16;5;8;8;8;0;74;\N;\N;\N;\N;\N;\N;11
14781;599;250;34;8;20;9;9;9;0;74;\N;\N;\N;\N;\N;\N;11
14782;599;238;32;1;2;10;10;10;0;73;\N;\N;\N;\N;\N;\N;12
14783;599;187;34;28;13;11;11;11;0;73;\N;\N;\N;\N;\N;\N;12
14784;599;306;66;14;23;12;12;12;0;72;\N;\N;\N;\N;\N;\N;13
14785;599;289;26;26;22;13;13;13;0;69;\N;\N;\N;\N;\N;\N;16
14786;599;200;63;19;17;14;14;14;0;68;\N;\N;\N;\N;\N;\N;17
14743;598;238;32;1;2;1;1;1;9;80;1:21:55.02;4915020;\N;\N;\N;\N;1
14744;598;182;6;12;1;2;2;2;6;80;+20.36;4935380;\N;\N;\N;\N;1
14745;598;223;6;11;4;3;3;3;4;80;+27.84;4942860;\N;\N;\N;\N;1
14746;598;222;25;3;7;4;4;4;3;80;+28.11;4943130;\N;\N;\N;\N;1
14747;598;235;32;2;13;5;5;5;2;80;+37.54;4952560;\N;\N;\N;\N;1
14748;598;304;1;6;11;6;6;6;1;80;+38.14;4953160;\N;\N;\N;\N;1
14749;598;305;1;33;6;7;7;7;0;79;\N;\N;\N;\N;\N;\N;11
14750;598;221;25;4;9;8;8;8;0;79;\N;\N;\N;\N;\N;\N;11
14751;598;232;80;20;15;9;9;9;0;79;\N;\N;\N;\N;\N;\N;11
14752;598;306;66;14;17;10;10;10;0;79;\N;\N;\N;\N;\N;\N;11
14753;598;230;37;10;16;11;11;11;0;79;\N;\N;\N;\N;\N;\N;11
14754;598;197;58;17;12;12;12;12;0;79;\N;\N;\N;\N;\N;\N;11
14755;598;289;26;26;21;13;13;13;0;78;\N;\N;\N;\N;\N;\N;12
14756;598;296;66;37;22;14;14;14;0;78;\N;\N;\N;\N;\N;\N;12
14757;598;265;26;27;20;15;15;15;0;77;\N;\N;\N;\N;\N;\N;13
14758;598;187;34;28;14;16;16;16;0;76;\N;\N;\N;\N;\N;\N;14
14716;597;182;6;12;1;1;1;1;9;75;1:43:00.35;6180350;\N;\N;\N;\N;1
14717;597;223;6;11;2;2;2;2;6;75;+8.25;6188600;\N;\N;\N;\N;1
14718;597;224;1;5;3;3;3;3;4;75;+30.27;6210620;\N;\N;\N;\N;1
14719;597;305;1;33;4;4;4;4;3;75;+31.29;6211640;\N;\N;\N;\N;1
14720;597;222;25;3;5;5;5;5;2;75;+34.28;6214630;\N;\N;\N;\N;1
14721;597;221;25;4;8;6;6;6;1;75;+51.52;6231870;\N;\N;\N;\N;1
14722;597;187;34;28;13;7;7;7;0;75;+1:13.95;6254300;\N;\N;\N;\N;1
14723;597;238;32;1;10;8;8;8;0;73;\N;\N;\N;\N;\N;\N;12
14724;597;313;34;8;23;9;9;9;0;73;\N;\N;\N;\N;\N;\N;12
14725;597;230;37;10;15;10;10;10;0;72;\N;\N;\N;\N;\N;\N;13
14726;597;235;32;2;18;11;11;11;0;71;\N;\N;\N;\N;\N;\N;14
14727;597;199;34;7;12;12;12;12;0;71;\N;\N;\N;\N;\N;\N;14
14689;596;222;25;3;2;1;1;1;9;80;1:58:31.391;7111391;\N;\N;\N;\N;1
14690;596;221;25;4;1;2;2;2;6;80;+0.380;7111771;\N;\N;\N;\N;1
14691;596;231;64;24;6;3;3;3;4;80;+3.325;7114716;\N;\N;\N;\N;1
14692;596;224;1;5;9;4;4;4;3;80;+53.507;7164898;\N;\N;\N;\N;1
14693;596;197;58;17;8;5;5;5;2;80;+1:16.403;7187794;\N;\N;\N;\N;1
14694;596;289;26;26;15;6;6;6;1;79;\N;\N;\N;\N;\N;\N;11
14695;596;265;26;27;18;7;7;7;0;79;\N;\N;\N;\N;\N;\N;11
14696;596;311;80;21;21;8;8;8;0;79;\N;\N;\N;\N;\N;\N;11
14697;596;313;34;8;20;9;9;9;0;79;\N;\N;\N;\N;\N;\N;11
14698;596;230;37;10;17;10;10;10;0;78;\N;\N;\N;\N;\N;\N;5
14699;596;187;34;28;14;11;11;11;0;77;\N;\N;\N;\N;\N;\N;13
14661;595;238;32;1;3;1;1;1;9;78;1:58:03.7;7083700;\N;\N;\N;\N;1
14662;595;222;25;3;5;2;2;2;6;78;+28.8;7112500;\N;\N;\N;\N;1
14663;595;197;58;17;6;3;3;3;4;78;+48.9;7132600;\N;\N;\N;\N;1
14664;595;223;6;11;2;4;4;4;3;78;+1:03.1;7146800;\N;\N;\N;\N;1
14665;595;224;1;5;13;5;5;5;2;77;\N;\N;\N;\N;\N;\N;11
14666;595;187;34;28;23;6;6;6;1;77;\N;\N;\N;\N;\N;\N;11
14667;595;289;26;26;21;7;7;7;0;76;\N;\N;\N;\N;\N;\N;12
14668;595;265;26;27;26;8;8;8;0;75;\N;\N;\N;\N;\N;\N;13
14669;595;221;25;4;4;9;9;9;0;74;\N;\N;\N;\N;\N;\N;14
